time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),uv_index_max (),uv_index_clear_sky_max (),rain_sum (mm),showers_sum (mm),snowfall_sum (cm),precipitation_sum (mm),precipitation_hours (h),precipitation_probability_max (%),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C),apparent_temperature_mean (°C),cape_mean (J/kg),cape_max (J/kg),cape_min (J/kg),cloud_cover_mean (%),cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_mean (°C),dew_point_2m_max (°C),dew_point_2m_min (°C),et0_fao_evapotranspiration_sum (mm),growing_degree_days_base_0_limit_50 (undefined),leaf_wetness_probability_mean (undefined),precipitation_probability_mean (%),precipitation_probability_min (%),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),snowfall_water_equivalent_sum (mm),pressure_msl_mean (hPa),pressure_msl_max (hPa),pressure_msl_min (hPa),surface_pressure_mean (hPa),surface_pressure_max (hPa),surface_pressure_min (hPa),updraft_max (m/s),visibility_mean (m),visibility_min (m),visibility_max (m),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),wet_bulb_temperature_2m_mean (°C),wet_bulb_temperature_2m_max (°C),wet_bulb_temperature_2m_min (°C),vapour_pressure_deficit_max (kPa),soil_moisture_0_to_100cm_mean (undefined),soil_moisture_0_to_10cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (undefined),soil_moisture_28_to_100cm_mean (undefined),soil_moisture_7_to_28cm_mean (undefined),soil_temperature_0_to_100cm_mean (undefined),soil_temperature_0_to_7cm_mean (undefined),soil_temperature_28_to_100cm_mean (undefined),soil_temperature_7_to_28cm_mean (undefined)
2022-03-18,51,6.8,1.9,0.1,-2.6,2022-03-17T20:49,2022-03-18T08:51,43399.18,26582.68,2.75,5.35,0.10,0.00,0.00,0.10,1.0,NaN,38.5,66.6,253,7.11,1.47,4.4,-1.3,0.0,0.0,0.0,99,100,89,-1.3,3.2,-4.4,1.47,NaN,NaN,NaN,NaN,67,91,54,0.00,1025.0,1028.4,1019.2,947.9,951.0,942.8,NaN,24128.33,23860.00,24140.00,253,49.2,23.6,29.2,7.6,1.6,3.9,-0.6,0.39,NaN,0.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-19,3,8.2,3.1,2.4,-0.7,2022-03-18T20:47,2022-03-19T08:52,43580.48,37694.15,4.20,5.40,0.00,0.00,0.00,0.00,0.0,NaN,20.6,33.8,283,13.05,2.31,5.3,0.7,0.0,0.0,0.0,100,100,100,-4.7,-3.0,-7.6,2.31,NaN,NaN,NaN,NaN,50,63,33,0.00,1027.7,1029.3,1025.4,950.6,952.2,949.3,NaN,24140.00,24140.00,24140.00,283,27.9,12.5,19.8,5.2,1.0,2.1,-0.0,0.73,NaN,0.190,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-20,3,7.9,2.0,3.6,-1.4,2022-03-19T20:45,2022-03-20T08:54,43761.23,39817.20,4.25,5.25,0.00,0.00,0.00,0.00,0.0,NaN,17.0,31.3,312,13.21,1.99,5.1,1.3,0.0,0.0,0.0,84,100,10,-2.5,-2.1,-3.4,1.99,NaN,NaN,NaN,NaN,58,73,47,0.00,1026.2,1028.7,1024.4,949.2,951.5,948.1,NaN,24140.00,24140.00,24140.00,312,18.6,9.5,3.2,1.3,1.5,3.1,-0.3,0.56,NaN,0.225,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-21,51,9.8,3.9,4.7,-1.9,2022-03-20T20:44,2022-03-21T08:55,43941.31,36082.55,4.65,5.35,0.10,0.00,0.00,0.10,1.0,NaN,37.2,50.0,280,15.98,2.83,6.8,1.7,0.0,0.0,0.0,93,100,7,-2.3,2.5,-4.6,2.83,NaN,NaN,NaN,NaN,54,89,39,0.00,1020.0,1024.8,1014.3,943.9,947.8,938.9,NaN,24138.33,24100.00,24140.00,280,30.0,18.4,6.8,10.1,2.6,4.0,1.3,0.74,NaN,0.213,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-22,51,9.1,3.1,4.8,-1.8,2022-03-21T20:42,2022-03-22T08:56,44120.61,39146.76,4.30,5.50,0.50,0.00,0.00,0.50,3.0,NaN,20.9,43.9,285,12.96,1.96,5.6,1.6,0.8,10.0,0.0,100,100,100,-1.1,2.2,-3.1,1.96,NaN,NaN,NaN,NaN,64,93,42,0.00,1020.1,1024.0,1018.3,943.7,947.1,941.7,NaN,23138.33,100.00,24140.00,285,20.0,12.0,3.6,2.5,2.3,3.6,1.5,0.67,NaN,0.190,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-23,3,5.4,1.2,-0.6,-4.2,2022-03-22T20:40,2022-03-23T08:57,44298.99,35934.49,3.95,5.50,0.00,0.00,0.00,0.00,0.0,NaN,34.7,51.1,255,10.22,1.88,3.0,-3.2,1.2,10.0,0.0,100,100,100,-3.6,-0.9,-5.0,1.88,NaN,NaN,NaN,NaN,62,69,57,0.00,1026.0,1032.6,1020.9,948.4,954.5,944.2,NaN,24140.00,24140.00,24140.00,255,42.3,24.5,34.2,17.3,-0.1,1.8,-1.3,0.38,NaN,0.175,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-24,3,7.2,0.8,2.6,-2.7,2022-03-23T20:38,2022-03-24T08:58,44476.75,41195.00,5.45,5.45,0.00,0.00,0.00,0.00,0.0,NaN,24.1,34.6,344,19.52,2.34,3.8,-0.4,0.0,0.0,0.0,45,100,0,-4.7,-3.0,-6.3,2.34,NaN,NaN,NaN,NaN,55,71,41,0.00,1029.4,1032.6,1027.8,951.8,954.7,950.6,NaN,24140.00,24140.00,24140.00,344,14.6,10.5,1.4,0.4,0.0,2.0,-1.5,0.60,NaN,0.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-25,3,8.3,1.3,3.8,-1.8,2022-03-24T20:36,2022-03-25T09:00,44655.11,41366.01,4.45,5.55,0.00,0.00,0.00,0.00,0.0,NaN,13.9,39.6,90,14.19,2.13,4.6,0.7,0.0,0.0,0.0,54,100,0,-4.1,-3.3,-5.0,2.13,NaN,NaN,NaN,NaN,54,71,40,0.00,1025.5,1029.9,1021.8,948.4,952.3,944.9,NaN,24140.00,24140.00,24140.00,90,17.8,8.5,2.5,2.2,0.7,2.9,-1.1,0.65,NaN,0.215,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-26,63,15.4,6.3,9.6,0.7,2022-03-25T20:35,2022-03-26T09:01,44834.07,31616.66,5.80,5.80,4.40,0.00,0.00,4.40,4.0,NaN,43.3,67.7,39,17.25,3.65,11.3,6.4,0.0,0.0,0.0,92,100,5,-2.0,5.5,-4.7,3.65,NaN,NaN,NaN,NaN,42,81,25,0.00,1012.0,1020.8,1007.7,937.6,944.5,933.7,NaN,23308.33,6620.00,24140.00,39,28.5,18.3,5.8,3.6,5.3,6.7,1.8,1.32,NaN,0.181,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-27,53,11.6,4.5,5.3,1.2,2022-03-26T20:33,2022-03-27T09:02,45013.51,29475.23,4.00,5.70,0.90,0.00,0.00,0.90,2.0,NaN,37.2,65.2,259,9.19,2.15,8.0,3.2,1.7,20.0,0.0,77,100,10,0.8,5.2,-1.4,2.15,NaN,NaN,NaN,NaN,62,81,43,0.00,1022.0,1024.9,1017.3,946.1,948.2,941.6,NaN,24136.67,24060.00,24140.00,259,36.8,19.4,8.6,7.2,4.3,6.4,2.3,0.78,NaN,0.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-28,3,12.5,4.7,9.5,1.9,2022-03-27T20:31,2022-03-28T09:03,45193.32,41790.15,5.85,5.85,0.00,0.00,0.00,0.00,0.0,NaN,11.3,25.9,56,21.37,3.07,9.3,6.3,0.0,0.0,0.0,20,100,0,-0.4,1.3,-1.5,3.07,NaN,NaN,NaN,NaN,52,68,38,0.00,1021.8,1023.6,1019.7,946.2,947.9,945.1,NaN,24140.00,24140.00,24140.00,56,13.3,6.6,2.2,0.7,4.5,6.1,1.9,0.90,NaN,0.220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-29,71,15.0,1.9,11.4,-9.5,2022-03-28T20:29,2022-03-29T09:04,45373.40,39600.00,5.55,5.85,2.20,0.00,0.07,2.30,4.0,NaN,81.8,94.0,271,18.08,3.40,6.9,0.8,0.8,20.0,0.0,68,101,0,-3.7,1.6,-9.3,3.40,NaN,NaN,NaN,NaN,50,87,29,0.10,1031.3,1043.8,1016.4,954.3,965.2,942.5,NaN,23374.17,5760.00,24140.00,271,34.9,24.3,5.4,4.3,2.2,7.1,-1.9,1.20,NaN,0.239,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-30,0,9.7,2.0,4.2,-1.5,2022-03-29T20:28,2022-03-30T09:06,45553.63,41970.18,5.75,5.75,0.00,0.00,0.00,0.00,0.0,NaN,21.1,42.1,79,22.31,3.24,6.0,1.5,0.0,0.0,0.0,0,0,0,-6.6,-4.8,-9.4,3.24,NaN,NaN,NaN,NaN,41,60,28,0.00,1038.6,1043.4,1034.6,960.9,965.3,956.9,NaN,24140.00,24140.00,24140.00,79,23.8,12.0,7.6,4.0,0.9,2.9,-1.2,0.87,NaN,0.219,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-03-31,0,16.8,6.9,11.2,2.3,2022-03-30T20:26,2022-03-31T09:07,45733.91,42044.38,6.00,6.00,0.00,0.00,0.00,0.00,0.0,NaN,19.9,39.6,120,22.71,4.15,11.2,7.0,0.0,0.0,0.0,0,0,0,-5.5,-3.0,-8.4,4.15,NaN,NaN,NaN,NaN,32,42,17,0.00,1027.3,1033.6,1024.9,951.8,956.5,949.4,NaN,24140.00,24140.00,24140.00,120,22.2,11.7,10.1,1.8,4.2,6.5,1.8,1.59,NaN,0.185,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-01,3,19.8,10.8,16.3,6.4,2022-03-31T20:24,2022-04-01T09:08,45914.13,42114.71,6.00,6.00,0.00,0.00,0.00,0.00,0.0,NaN,20.9,24.8,204,22.35,4.99,14.8,10.8,0.0,0.0,0.0,61,100,0,-1.6,2.4,-4.7,4.99,NaN,NaN,NaN,NaN,33,44,19,0.00,1020.8,1024.1,1018.1,946.7,948.9,945.2,NaN,24140.00,24140.00,24140.00,204,16.6,13.5,7.2,5.1,7.1,9.1,4.5,1.87,NaN,0.201,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-02,3,20.6,11.7,17.8,8.0,2022-04-01T20:22,2022-04-02T09:09,46094.17,42302.39,5.95,6.10,0.00,0.00,0.00,0.00,0.0,NaN,19.8,40.7,260,21.17,5.10,16.3,12.8,0.0,0.0,0.0,52,100,0,0.9,2.3,-1.1,5.10,NaN,NaN,NaN,NaN,36,49,25,0.00,1023.0,1026.1,1020.2,949.0,951.4,947.5,NaN,24140.00,24140.00,24140.00,260,21.2,12.4,7.9,3.2,8.7,10.6,6.4,1.82,NaN,0.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-03,0,21.0,10.6,18.6,7.9,2022-04-02T20:20,2022-04-03T09:10,46273.92,42449.84,6.30,6.30,0.00,0.00,0.00,0.00,0.0,NaN,11.4,35.6,80,22.65,4.40,16.1,13.5,0.0,0.0,0.0,1,10,0,1.1,2.9,0.1,4.40,NaN,NaN,NaN,NaN,37,50,25,0.00,1022.5,1025.8,1020.7,948.6,951.5,946.2,NaN,24140.00,24140.00,24140.00,80,15.5,6.6,4.3,2.2,8.6,10.8,5.5,1.87,NaN,0.186,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-04,3,23.9,12.8,19.9,7.6,2022-04-03T20:19,2022-04-04T09:12,46453.26,42608.06,6.40,6.40,0.00,0.00,0.00,0.00,0.0,NaN,20.2,29.2,183,23.14,5.92,18.0,14.0,0.0,0.0,0.0,56,100,6,-1.3,2.4,-4.5,5.92,NaN,NaN,NaN,NaN,28,38,15,0.00,1017.5,1020.1,1015.1,944.4,946.0,943.5,NaN,24140.00,24140.00,24140.00,183,12.5,13.9,4.0,7.4,8.8,10.7,5.9,2.52,NaN,0.159,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-05,3,24.9,14.7,21.9,10.4,2022-04-04T20:17,2022-04-05T09:13,46632.08,42693.77,6.40,6.40,0.00,0.00,0.00,0.00,0.0,NaN,23.7,27.7,197,23.10,5.95,19.6,15.9,0.0,0.0,0.0,21,96,0,-0.1,4.1,-3.0,5.95,NaN,NaN,NaN,NaN,27,37,18,0.00,1018.1,1020.7,1015.7,945.3,947.0,944.2,NaN,24140.00,24140.00,24140.00,197,12.2,12.8,4.7,1.9,9.9,12.0,7.2,2.59,NaN,0.173,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-06,3,26.3,14.8,23.0,9.4,2022-04-05T20:15,2022-04-06T09:14,46810.25,42864.27,6.45,6.45,0.00,0.00,0.00,0.00,0.0,NaN,23.7,15.5,179,23.18,6.45,20.5,16.7,0.0,0.0,0.0,43,100,0,0.3,4.3,-2.6,6.45,NaN,NaN,NaN,NaN,26,37,19,0.00,1014.9,1019.5,1012.4,942.6,946.8,941.2,NaN,24140.00,24140.00,24140.00,179,11.3,14.2,6.1,2.5,10.5,13.1,7.0,2.77,NaN,0.176,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-07,3,27.2,17.9,24.3,11.4,2022-04-06T20:13,2022-04-07T09:15,46987.67,42759.03,6.35,6.35,0.00,0.00,0.00,0.00,0.0,NaN,58.9,70.9,253,22.40,6.87,21.8,17.8,0.0,0.0,0.0,75,101,8,3.5,8.6,-0.5,6.87,NaN,NaN,NaN,NaN,32,53,17,0.00,1012.5,1015.4,1008.4,940.6,942.7,937.6,NaN,24140.00,24140.00,24140.00,253,26.1,19.8,9.0,2.2,12.2,13.4,10.1,3.00,NaN,0.159,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-08,3,24.4,14.3,18.7,12.9,2022-04-07T20:11,2022-04-08T09:16,47164.21,43330.60,6.25,6.40,0.00,0.00,0.00,0.00,0.0,NaN,34.8,42.8,269,20.88,6.12,19.8,15.9,7.5,80.0,0.0,70,100,7,4.7,7.3,0.7,6.12,NaN,NaN,NaN,NaN,39,56,21,0.00,1012.5,1014.4,1010.7,940.2,942.8,937.6,NaN,24140.00,24140.00,24140.00,269,27.4,19.4,2.2,1.8,11.7,13.4,9.5,2.42,NaN,0.134,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-09,51,24.1,13.9,22.1,9.6,2022-04-08T20:10,2022-04-09T09:18,47339.73,36831.34,6.45,6.45,1.10,0.00,0.00,1.10,6.0,NaN,46.5,53.6,272,18.65,5.40,18.4,14.9,0.4,10.0,0.0,90,100,11,6.1,8.8,2.6,5.40,NaN,NaN,NaN,NaN,48,68,25,0.00,1013.5,1019.6,1007.9,940.8,945.9,936.9,NaN,24126.67,23820.00,24140.00,272,30.4,19.0,3.2,5.7,11.6,13.0,10.4,2.25,NaN,0.150,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-10,80,21.6,12.0,19.9,10.5,2022-04-09T20:08,2022-04-10T09:19,47514.12,33662.52,6.35,6.45,2.70,0.20,0.00,2.90,2.0,NaN,13.0,26.6,54,16.35,3.45,16.3,14.6,2.1,30.0,0.0,80,100,14,7.3,10.5,4.9,3.45,NaN,NaN,NaN,NaN,57,82,36,0.00,1017.9,1019.7,1015.8,944.4,945.3,943.6,NaN,24064.17,22320.00,24140.00,54,15.0,8.4,2.9,4.2,11.1,13.4,9.0,1.65,NaN,0.184,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-11,3,23.8,13.6,20.4,11.1,2022-04-10T20:06,2022-04-11T09:20,47687.26,43599.91,6.30,6.60,0.00,0.00,0.00,0.00,0.0,NaN,19.6,39.2,77,22.16,5.28,18.7,15.7,0.0,0.0,0.0,95,100,28,4.0,7.3,0.6,5.28,NaN,NaN,NaN,NaN,38,55,31,0.00,1011.6,1016.7,1010.2,939.0,943.3,936.7,NaN,24140.00,24140.00,24140.00,77,23.9,12.7,6.1,2.0,10.9,14.0,7.2,2.04,NaN,0.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-12,3,24.4,16.5,22.4,14.3,2022-04-11T20:05,2022-04-12T09:21,47858.99,43559.41,5.80,6.65,0.00,0.00,0.00,0.00,0.0,NaN,19.8,47.5,260,19.82,4.95,20.6,18.2,2.9,50.0,0.0,73,100,10,5.7,9.3,1.3,4.95,NaN,NaN,NaN,NaN,40,59,25,0.00,1009.6,1011.9,1007.2,937.7,939.3,936.3,NaN,24140.00,24140.00,24140.00,260,24.7,11.1,2.5,2.8,12.5,13.8,9.8,2.30,NaN,0.170,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-13,3,25.2,13.7,22.6,12.8,2022-04-12T20:03,2022-04-13T09:22,48029.59,44260.75,6.60,6.60,0.00,0.00,0.00,0.00,0.0,NaN,25.2,44.6,328,23.86,5.49,19.4,17.2,62.9,270.0,0.0,26,100,5,7.4,9.6,4.4,5.49,NaN,NaN,NaN,NaN,48,67,28,0.00,1012.1,1014.5,1008.6,939.7,941.1,937.8,NaN,24140.00,24140.00,24140.00,328,18.1,12.8,2.9,1.4,12.6,15.0,10.1,2.31,NaN,0.171,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-14,51,23.1,14.6,20.5,12.2,2022-04-13T20:01,2022-04-14T09:23,48200.24,44740.75,5.45,6.55,0.00,0.30,0.00,0.30,2.0,NaN,27.8,43.6,273,19.38,4.90,18.7,15.9,25.0,140.0,0.0,79,100,6,5.1,8.2,2.7,4.90,NaN,NaN,NaN,NaN,41,53,30,0.00,1015.9,1019.8,1012.4,943.0,946.0,940.8,NaN,23826.67,16660.00,24140.00,273,18.0,11.6,3.2,2.8,11.3,13.2,9.0,1.98,NaN,0.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-15,0,24.6,11.3,20.6,7.5,2022-04-14T20:00,2022-04-15T09:25,48370.92,45007.46,6.65,6.65,0.00,0.00,0.00,0.00,0.0,NaN,20.5,39.2,73,25.21,6.22,18.3,14.2,0.0,0.0,0.0,0,0,0,-4.3,1.3,-8.0,6.22,NaN,NaN,NaN,NaN,22,32,13,0.00,1016.6,1019.0,1014.3,943.6,945.9,942.6,NaN,24140.00,24140.00,24140.00,73,22.0,12.0,12.6,4.9,8.1,11.7,3.9,2.66,NaN,0.153,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-16,0,25.5,14.0,21.9,11.0,2022-04-15T19:58,2022-04-16T09:26,48541.52,45171.56,6.70,6.70,0.00,0.00,0.00,0.00,0.0,NaN,11.4,24.8,87,25.82,5.55,19.8,16.3,0.0,0.0,0.0,0,6,0,-5.7,-2.3,-9.8,5.55,NaN,NaN,NaN,NaN,19,31,9,0.00,1013.4,1016.4,1010.9,941.0,943.0,939.9,NaN,24140.00,24140.00,24140.00,87,13.9,7.1,2.5,2.8,8.4,10.1,6.4,2.97,NaN,0.144,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-17,3,26.8,13.7,22.9,10.4,2022-04-16T19:56,2022-04-17T09:27,48711.91,45335.19,6.80,6.80,0.00,0.00,0.00,0.00,0.0,NaN,14.0,28.4,69,25.60,6.10,20.4,16.6,0.0,0.0,0.0,53,100,5,-5.3,-3.3,-7.6,6.10,NaN,NaN,NaN,NaN,18,28,10,0.00,1012.1,1014.3,1009.7,939.9,941.6,938.9,NaN,24140.00,24140.00,24140.00,69,18.1,8.9,6.5,3.8,8.7,11.2,5.8,3.14,NaN,0.147,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-18,3,29.1,18.4,24.8,15.0,2022-04-17T19:55,2022-04-18T09:28,48882.00,45449.98,6.85,6.85,0.00,0.00,0.00,0.00,0.0,NaN,18.9,23.8,92,25.62,6.58,23.4,19.8,0.0,0.0,0.0,56,100,0,-2.5,0.5,-6.1,6.58,NaN,NaN,NaN,NaN,19,29,10,0.00,1009.1,1012.8,1007.0,937.9,940.4,936.6,NaN,24140.00,24140.00,24140.00,92,12.5,10.0,2.2,3.1,10.8,12.2,8.8,3.63,NaN,0.141,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-19,3,27.9,17.6,22.2,14.2,2022-04-18T19:53,2022-04-19T09:29,49051.64,41982.21,6.65,6.90,0.00,0.00,0.00,0.00,0.0,NaN,42.6,52.9,267,19.58,7.75,22.2,17.3,0.0,0.0,0.0,95,100,22,4.9,7.7,1.4,7.75,NaN,NaN,NaN,NaN,34,44,18,0.00,1010.4,1012.0,1008.8,938.8,940.0,937.5,NaN,24140.00,24140.00,24140.00,267,42.6,26.2,23.0,12.6,12.8,14.6,10.8,3.09,NaN,0.131,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-20,51,20.0,11.4,15.9,7.7,2022-04-19T19:51,2022-04-20T09:31,49220.72,31120.50,5.40,6.85,0.70,0.00,0.00,0.70,2.0,NaN,25.2,50.8,279,10.98,3.34,15.1,11.6,0.0,0.0,0.0,98,100,71,1.3,8.7,-4.8,3.34,NaN,NaN,NaN,NaN,40,60,25,0.00,1013.8,1017.1,1010.9,940.3,943.3,938.4,NaN,24134.17,24000.00,24140.00,279,35.3,11.7,18.7,3.9,8.3,11.9,4.8,1.55,NaN,0.127,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-21,3,22.9,14.2,19.0,12.6,2022-04-20T19:50,2022-04-21T09:32,49389.13,45729.96,6.55,6.90,0.00,0.00,0.00,0.00,0.0,NaN,17.3,28.1,317,23.58,5.01,18.1,15.3,0.0,0.0,0.0,85,100,16,0.1,5.6,-12.0,5.01,NaN,NaN,NaN,NaN,34,56,9,0.00,1014.9,1016.7,1012.0,942.0,943.3,940.4,NaN,24140.00,24140.00,24140.00,317,14.7,7.8,5.0,1.9,9.5,11.0,6.8,2.49,NaN,0.134,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-22,3,25.0,17.0,22.1,12.9,2022-04-21T19:48,2022-04-22T09:33,49556.72,45826.37,6.95,6.95,0.00,0.00,0.00,0.00,0.0,NaN,30.4,48.6,252,25.22,7.37,20.9,16.9,0.0,0.0,0.0,26,100,0,3.9,6.8,-1.7,7.37,NaN,NaN,NaN,NaN,35,51,17,0.00,1011.9,1014.8,1009.3,939.9,942.1,938.2,NaN,24140.00,24140.00,24140.00,252,26.4,19.8,4.7,3.0,11.9,13.3,11.1,2.63,NaN,0.123,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-23,51,26.9,17.5,22.8,13.3,2022-04-22T19:47,2022-04-23T09:34,49723.38,41060.79,6.85,7.05,0.00,0.90,0.00,0.90,4.0,NaN,35.7,51.8,282,23.61,6.62,22.0,18.7,12.1,110.0,0.0,55,100,5,5.6,9.2,2.6,6.62,NaN,NaN,NaN,NaN,36,58,21,0.00,1010.5,1013.1,1008.7,938.9,941.4,937.3,NaN,23641.67,17940.00,24140.00,282,25.1,17.6,1.8,1.1,13.1,14.3,11.7,2.80,NaN,0.116,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-24,51,23.7,14.2,18.9,10.5,2022-04-23T19:45,2022-04-24T09:35,49888.95,34990.84,6.45,7.00,1.20,0.00,0.00,1.20,4.0,NaN,36.0,50.8,263,17.02,5.21,19.0,15.3,82.5,300.0,0.0,94,100,21,8.1,9.8,6.4,5.21,NaN,NaN,NaN,NaN,51,71,33,0.00,1011.7,1012.8,1010.1,939.2,940.7,937.8,NaN,24000.00,22220.00,24140.00,263,34.4,22.6,9.7,5.0,12.7,14.4,11.0,1.97,NaN,0.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-25,63,16.7,10.1,12.0,4.1,2022-04-24T19:43,2022-04-25T09:37,50053.32,26064.24,2.75,6.90,5.80,0.10,0.00,5.90,6.0,NaN,42.1,54.4,263,8.57,2.96,13.1,8.6,10.0,30.0,0.0,45,100,0,4.2,9.0,2.3,2.96,NaN,NaN,NaN,NaN,55,78,38,0.00,1019.6,1022.6,1014.1,945.1,947.9,939.9,NaN,22899.17,5080.00,24140.00,263,43.7,21.2,34.6,12.9,8.3,10.3,6.4,1.18,NaN,0.190,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-26,3,21.0,11.5,16.4,9.8,2022-04-25T19:42,2022-04-26T09:38,50216.34,45818.44,7.00,7.00,0.00,0.00,0.00,0.00,0.0,NaN,23.9,39.2,333,25.67,5.25,16.0,12.6,0.0,0.0,0.0,31,100,0,0.9,3.5,-3.9,5.25,NaN,NaN,NaN,NaN,38,55,19,0.00,1017.8,1021.5,1016.2,944.2,947.5,942.2,NaN,24140.00,24140.00,24140.00,333,19.8,12.5,5.0,0.4,8.5,10.4,6.8,1.99,NaN,0.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-27,3,18.2,10.7,13.3,7.6,2022-04-26T19:40,2022-04-27T09:39,50377.86,44218.21,4.35,7.00,0.00,0.00,0.00,0.00,0.0,NaN,44.5,50.8,267,15.15,4.34,14.4,9.5,0.0,0.0,0.0,62,100,0,3.0,4.3,-0.1,4.34,NaN,NaN,NaN,NaN,47,63,31,0.00,1022.1,1027.6,1016.4,947.8,952.6,942.7,NaN,24140.00,24140.00,24140.00,267,32.8,22.8,1.8,3.2,8.5,10.3,6.9,1.44,NaN,0.192,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-28,0,20.8,10.4,18.3,6.7,2022-04-27T19:39,2022-04-28T09:40,50537.75,46581.83,7.00,7.00,0.00,0.00,0.00,0.00,0.0,NaN,22.6,48.6,73,27.45,5.63,16.1,12.8,0.0,0.0,0.0,1,8,0,-1.4,3.3,-4.4,5.63,NaN,NaN,NaN,NaN,32,50,18,0.00,1024.1,1026.5,1021.9,950.1,952.1,949.0,NaN,24140.00,24140.00,24140.00,73,22.2,10.3,2.5,4.8,7.9,9.7,5.4,2.02,NaN,0.173,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-29,3,25.4,12.3,17.9,7.8,2022-04-28T19:37,2022-04-29T09:41,50695.85,46745.46,7.15,7.15,0.00,0.00,0.00,0.00,0.0,NaN,38.0,66.2,78,27.58,8.59,18.8,12.7,0.0,0.0,0.0,41,100,0,-4.4,-2.2,-7.4,8.59,NaN,NaN,NaN,NaN,22,35,11,0.00,1018.6,1023.3,1017.0,945.6,949.8,943.6,NaN,24140.00,24140.00,24140.00,78,46.8,26.2,24.1,6.9,8.2,10.4,5.5,2.89,NaN,0.157,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-04-30,3,27.4,16.0,23.4,13.1,2022-04-29T19:36,2022-04-30T09:43,50852.00,46611.80,6.75,7.30,0.00,0.00,0.00,0.00,0.0,NaN,16.3,29.9,69,24.14,5.79,21.9,18.7,0.0,0.0,0.0,75,100,10,-0.8,1.1,-3.8,5.79,NaN,NaN,NaN,NaN,23,35,13,0.00,1012.2,1016.7,1010.6,940.4,943.7,938.6,NaN,24140.00,24140.00,24140.00,69,18.5,8.1,9.7,2.7,10.7,12.6,8.5,3.18,NaN,0.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN
